ID,Ticker,Year,Revenue_Income Statement,Cost of Goods Sold_Income Statement,Gross Profit_Income Statement,"Sales, General, & Administrative_Income Statement",Total Operating Expenses_Income Statement,Operating Profit_Income Statement,Net Interest Income_Income Statement,Other Non-Operating Income_Income Statement,Pre-Tax Income_Income Statement,Income Tax_Income Statement,Net Income_Income Statement,Shares (Basic)_Income Statement,Shares (Diluted)_Income Statement,Cash & Equivalents_Balance Sheet,Accounts Receivable_Balance Sheet,Inventories_Balance Sheet,Other Current Assets_Balance Sheet,Total Current Assets_Balance Sheet,"Property, Plant, & Equipment (Net)_Balance Sheet",Goodwill_Balance Sheet,Other Intangible Assets_Balance Sheet,Other Assets_Balance Sheet,Total Assets_Balance Sheet,Accounts Payable_Balance Sheet,Accrued Liabilities_Balance Sheet,Short-Term Debt_Balance Sheet,Deferred Revenue_Balance Sheet,Total Current Liabilities_Balance Sheet,Long-Term Debt_Balance Sheet,Other Liabilities_Balance Sheet,Total Liabilities_Balance Sheet,Retained Earnings_Balance Sheet,Paid-in Capital_Balance Sheet,Common Stock_Balance Sheet,AOCI_Balance Sheet,Shareholders' Equity_Balance Sheet,Liabilities & Equity_2_Balance Sheet,Net Income_Cash Flow,Depreciation & Amortization_Cash Flow,Change in Working Capital_Cash Flow,Change in Deferred Tax_Cash Flow,Stock-Based Compensation_Cash Flow,Other_Cash Flow,Cash From Operations_Cash Flow,"Property, Plant, & Equipment_Cash Flow",Acquisitions_Cash Flow,Investments_Cash Flow,Other_2_Cash Flow,Cash From Investing_Cash Flow,Net Issuance of Common Stock_Cash Flow,Net Issuance of Debt_Cash Flow,Other_3_Cash Flow,Cash From Financing_Cash Flow,Free Cash Flow_Cash Flow,Return on Assets_Key Ratios,Return on Equity_Key Ratios,Return on Invested Capital_Key Ratios,Return on Capital Employed_Key Ratios,Return on Tangible Capital Employed_Key Ratios,Gross Margin_Key Ratios,EBITDA Margin_Key Ratios,Operating Margin_Key Ratios,Pretax Margin_Key Ratios,Net Margin_Key Ratios,Free Cash Margin_Key Ratios,Assets to Equity_Key Ratios,Equity to Assets_Key Ratios,Debt to Equity_Key Ratios,Debt to Assets_Key Ratios,Revenue_Key Ratios,Gross Profit_Key Ratios,EBITDA_Key Ratios,Operating Income_Key Ratios,Pretax Income_Key Ratios,Net Income_Key Ratios,Diluted EPS_Key Ratios,Diluted Shares_Key Ratios,PP&E_Key Ratios,Total Assets_Key Ratios,Equity_Key Ratios,Cash from Operations_Key Ratios,Capital Expenditures_Key Ratios,Free Cash Flow_Key Ratios,Free Cash Flow_2_Key Ratios,Book Value_Key Ratios,Tangible Book Value_Key Ratios,Revenue_2_Key Ratios,EBITDA_2_Key Ratios,Operating Income_2_Key Ratios,Diluted EPS_2_Key Ratios,Free Cash Flow_3_Key Ratios,Book Value_2_Key Ratios,Tangible Book Value_2_Key Ratios,Market Capitalization_Key Ratios,Price-to-Earnings_Key Ratios,Price-to-Book_Key Ratios,Price-to-Sales_Key Ratios,Other Current Liabilities_Balance Sheet
NVDA_2017,NVDA,2017,6.91,2.847,4.063,663.0,2.126,1.937,-4.0,-28.0,1.905,-239.0,1.666,21.64,25.96,1.766,826.0,794.0,118.0,8.536,521.0,618.0,104.0,62.0,9.841,485.0,199.0,827.0,85.0,1.819,1.983,116.0,4.079,6.108,4.708,1.0,-16.0,5.762,9.841,1.666,186.0,-679.0,197.0,247.0,55.0,1.672,-169.0,-68.0885,-624.0,-26.0,-793.0,-739.0,1.315,-24.0,291.0,1.503,19.4,32.6,22.9,25.4,28.1,58.8,30.7,28.0,27.6,24.1,21.8,1.7,0.6,0.5,0.3,37.9,44.5,97.5,120.6,156.4,171.3,137.0,14.1,11.8,33.5,28.9,42.3,-113.9,37.1,1.503,5.762,5.04,0.27,0.08,0.07,0.06,0.06,0.22,0.19,63.882,38.34,11.09,9.24,215.0
NVDA_2018,NVDA,2018,9.714,3.892,5.822,815.0,2.612,3.21,8.0,-22.0,3.196,-149.0,3.047,23.96,25.28,4.002,1.265,796.0,86.0,9.255,997.0,618.0,52.0,319.0,11.241,596.0,420.0,15.0,53.0,1.153,1.985,578.0,3.77,8.787,5.351,1.0,-18.0,7.471,11.241,3.047,199.0,185.0,-359.0,391.0,39.0,3.502,-591.0,-68.0885,1.869,-26.0,1.278,-909.0,-812.0,-482.0,-2.544,2.911,28.9,46.1,33.8,33.9,36.6,59.9,35.1,33.0,32.9,31.4,30.0,1.5,0.7,0.3,0.2,40.6,43.3,60.6,65.7,67.8,82.9,89.1,-2.6,91.4,14.2,29.7,109.4,-249.7,93.7,2.911,7.471,6.801,0.38,0.13,0.13,0.12,0.12,0.3,0.27,148.955,48.89,19.94,15.33,36.0
NVDA_2019,NVDA,2019,11.716,4.545,7.171,991.0,3.367,3.804,78.0,14.0,3.896,245.0,4.141,24.32,25.0,782.0,1.424,1.575,136.0,10.557,1.404,618.0,45.0,668.0,13.292,511.0,574.0,307.5,92.0,1.329,1.988,527.0,3.95,12.565,6.051,1.0,-12.0,9.342,13.292,4.141,262.0,-857.0,-315.0,557.0,-45.0,3.743,-600.0,-68.0885,-3.497,-26.0,-4.097,-1.579,-16.0,-900.0,-2.866,3.143,33.8,49.3,39.8,34.5,36.7,61.2,34.7,32.5,33.3,35.3,26.8,1.4,0.7,0.2,0.1,20.6,23.2,19.3,18.5,21.9,35.9,37.2,-1.1,40.8,18.2,25.0,6.9,-1.5,8.0,3.143,9.342,8.679,0.47,0.16,0.15,0.17,0.13,0.37,0.35,87.119,21.04,9.33,7.44,61.0
NVDA_2020,NVDA,2020,10.918,4.15,6.768,1.093,3.922,2.846,126.0,-2.0,2.97,-174.0,2.796,24.39,24.72,10.896,1.657,979.0,157.0,13.69,2.292,618.0,49.0,589.0,17.315,687.0,775.0,307.5,141.0,1.784,1.991,664.0,5.111,14.971,7.045,1.0,1.0,12.204,17.315,2.796,380.0,717.0,18.0,844.0,6.0,4.761,-489.0,-4.0,6.638,-26.0,6.145,-327.12242857142854,-117.17714285714284,-402.0,-792.0,4.272,18.3,26.0,21.4,20.7,21.8,62.0,29.5,26.1,27.2,25.6,39.1,1.4,0.7,0.2,0.1,-6.8,-5.6,-20.7,-25.2,-23.8,-32.5,-31.9,-1.1,63.2,30.3,30.6,27.2,18.5,35.9,4.272,12.204,11.537,0.44,0.13,0.12,0.11,0.17,0.49,0.47,144.816,51.79,11.87,13.26,29.0
NVDA_2021,NVDA,2021,16.675,6.279,10.396,1.94,5.864,4.532,-127.0,4.0,4.409,-77.0,4.332,24.67,25.1,847.0,2.429,1.826,239.0,16.055,2.856,4.193,2.737,2.806,28.791,1.149,979.0,999.0,288.0,3.925,5.964,971.0,11.898,18.908,8.719,3.0,19.0,16.893,28.791,4.332,1.098,-703.0,-282.0,1.397,-20.0,5.822,-1.128,-8.524,-10.023,-26.0,-19.675,-327.12242857142854,4.968,-769.0,3.804,4.694,18.8,29.8,22.1,21.9,26.8,62.3,33.8,27.2,26.4,26.0,28.1,1.7,0.6,0.4,0.3,52.7,53.6,74.5,59.2,48.5,54.9,53.1,1.5,24.6,66.3,38.4,22.3,-130.7,9.9,4.694,16.893,9.963,0.66,0.22,0.18,0.17,0.19,0.67,0.4,322.152,74.37,19.07,19.32,510.0
NVDA_2022,NVDA,2022,26.914,9.439,17.475,2.166,7.434,10.041,-207.0,107.0,9.941,-189.0,9.752,24.96,25.35,1.99,4.65,2.605,366.0,28.829,3.607,4.349,2.339,4.797,44.187,1.783,1.605,307.5,300.0,4.335,10.946,1.106,17.575,16.235,10.385,3.0,-11.0,26.612,44.187,9.752,1.174,-3.363,-406.0,2.004,-53.0,9.108,-976.0,-263.0,-8.591,-26.0,-9.83,-327.12242857142854,3.977,-1.713,1.865,8.132,26.7,44.8,31.1,30.6,38.5,64.9,41.7,37.3,36.9,36.2,30.2,1.7,0.6,0.4,0.3,61.4,68.1,99.2,121.6,125.5,125.1,122.5,1.0,26.3,53.5,57.5,56.4,13.5,73.2,8.132,26.612,19.924,1.06,0.44,0.4,0.39,0.32,1.05,0.79,613.619,62.92,23.06,22.8,371.0
NVDA_2023,NVDA,2023,26.974,11.618,15.356,2.44,9.779,5.577,5.0,-1.401,4.181,187.0,4.368,24.87,25.07,3.389,3.827,5.159,791.0,23.073,4.845,4.372,1.676,6.917,41.182,1.193,2.946,1.25,354.0,6.563,9.703,1.448,19.081,10.171,11.971,2.0,-43.0,22.101,41.182,4.368,1.543,-2.207,-2.164,2.709,1.392,5.641,-1.833,-49.0,9.257,-26.0,7.375,-10.039,-117.17714285714284,-1.18,-11.617,3.808,10.2,17.9,12.1,14.7,17.7,56.9,26.4,20.7,15.5,16.2,14.1,1.9,0.5,0.5,0.3,0.2,-12.1,-36.5,-44.5,-57.9,-55.2,-55.8,-1.1,34.3,-6.8,-17.0,-38.1,-87.8,-53.2,3.808,22.101,16.053,1.08,0.28,0.22,0.17,0.15,0.88,0.64,481.809,110.3,21.8,17.86,177.0
NVDA_2024,NVDA,2024,60.922,16.621,44.301,2.654,11.329,32.972,609.0,237.0,33.818,-4.058,29.76,24.69,24.94,7.28,152.14633333333336,5.282,13.079,44.345,5.26,4.43,1.112,9.26,65.728,2.699,4.78,1.25,764.0,10.631,8.459,1.506,22.75,29.817,13.109,25.0,27.0,42.978,65.728,29.76,1.508,-3.722,-2.489,3.549,-516.0,28.09,-1.069,-83.0,-9.29,-124.0,-10.566,-9.533,-1.25,-2.455,-13.633,27.021,55.7,91.5,67.8,71.5,81.8,72.7,56.6,54.1,55.5,48.8,44.4,1.5,0.7,0.3,0.2,125.9,188.5,384.3,491.2,708.8,581.3,600.0,-0.5,8.6,59.6,94.5,398.0,41.7,609.6,27.021,42.978,37.436,2.44,1.38,1.32,1.19,1.08,1.72,1.5,234.76312500000003,50.94,35.27,24.88,614.0
NVDA_2025,NVDA,2025,130.497,32.639,97.858,3.491,16.405,81.453,1.539,1.034,84.026,-11.146,72.88,24.555,24.804,8.589,23.065,10.08,3.771,80.126,8.076,5.188,807.0,14.017,111.601,6.31,8.13,307.5,837.0,18.047,8.463,2.383,32.274,68.038,11.237,24.0,28.0,79.327,111.601,72.88,1.864,-9.383,-4.477,4.737,-1.532,64.089,-3.236,-1.007,-16.2,22.0,-20.421,-33.706,-1.25,-6.569,-42.359,60.853,82.2,119.2,101.8,108.7,117.7,75.0,63.8,62.4,64.4,55.8,46.6,1.4,0.7,0.1,0.1,114.2,120.9,141.6,147.0,148.5,144.9,147.1,-0.5,53.5,69.8,84.6,128.2,-202.7,125.2,60.853,79.327,73.332,5.26,3.36,3.28,2.94,2.45,3.2,2.96,234.76312500000003,40.33,37.05,22.52,1.601
OPEN_2019,OPEN,2019,4.741,4.44,301.0,498.0,549.0,-248.0,-110.0,19.0,-339.0,-1.25,-341.0,544.0,544.0,405.0,85.41759643432253,1.312,327.0,2.088,95.0,31.0,12.0,5.0,2.232,6.0,27.0,1.074,88.6402850698174,1.126,362.0,1.428,2.965,-790.0,57.0,102.81454365773115,0.0,-733.0,2.232,-339.0,39.0,-13.0,-41.151291193670446,13.0,28.0,-272.0,-28.0,-33.0,-34.0,-18.89509303596265,-95.0,-3.0,346.0,-15.0,646.0,-300.0,-30.6,93.0,-90.8,-22.8,-23.2,6.3,-4.4,-5.2,-7.2,-7.2,-6.3,-3.0,-0.3,-2.0,0.7,157.9,125.6,-38.5,-51.5,-41.5,-41.3,-37.3,75.84,-5.76,49.099999999999994,53.52,76.9,-39.8,75.0,-300.0,-733.0,-776.0,8.71,-0.38,-0.46,-0.63,-0.55,-1.35,-1.43,152.8956,-15.341999999999999,3.47,1.318,87.37152798982189
OPEN_2020,OPEN,2020,2.583,2.363,220.0,348.0,406.0,-186.0,-68.0,1.0,-253.0,-1.25,-253.0,109.0,109.0,1.413,85.41759643432253,466.0,126.0,2.053,79.0,31.0,9.0,4.0,2.176,3.0,22.0,346.0,88.6402850698174,393.0,136.0,47.0,623.0,-1.043,2.596,102.81454365773115,-1.75,1.553,2.176,-253.0,63.0,835.0,-41.151291193670446,38.0,-1.0,682.0,-17.0,-19.5,-5.0,-18.89509303596265,-22.0,441.5,-817.0,976.0,161.0,665.0,-11.5,-61.7,-17.9,-8.6,-8.8,8.5,-4.8,-7.2,-9.8,-9.8,25.7,1.4,0.7,0.3,0.2,-45.5,-26.9,41.1,25.0,25.4,25.8,-269.0,-79.9,-17.1,-2.5,311.8,350.7,39.3,321.7,665.0,1.553,1.513,23.63,-1.13,-1.7,-2.31,6.08,14.21,13.84,12.29,-48.58,7.91,4.76,87.37152798982189
OPEN_2021,OPEN,2021,8.021,7.291,730.0,1.164,1.298,-568.0,-143.0,50.0,-661.0,-1.0,-662.0,593.0,593.0,1.731,85.41759643432253,6.096,1.029,9.34,87.0,60.0,12.0,7.0,9.506,3.0,122.0,4.247,88.6402850698174,4.4,2.816,12.607,7.258,-1.705,3.955,102.81454365773115,-2.0,2.248,9.506,-662.0,55.0,-5.724,-41.151291193670446,536.0,1.0,-5.794,-33.0,-33.0,-409.0,-18.89509303596265,-476.0,886.0,6.614,-158.0,7.342,-5.827,-11.3,-34.8,-11.6,-9.9,-10.0,9.1,-6.4,-7.1,-8.2,-8.3,-72.6,4.2,0.2,3.2,0.7,210.5,231.8,-317.1,-205.4,-161.3,-161.7,51.5,442.1,10.1,336.9,44.8,-949.6,-94.1,-976.2,-5.827,2.248,2.176,13.54,-0.87,-0.96,-1.12,-9.83,3.79,3.67,9.0,-13.6,4.0,1.12,87.37152798982189
OPEN_2022,OPEN,2022,15.567,14.9,667.0,1.352,1.521,-854.0,-385.0,-112.0,-1.351,-2.0,-1.353,627.0,627.0,1.137,85.41759643432253,4.46,725.0,6.466,99.0,4.0,12.0,27.0,6.608,5.0,88.0,1.376,88.6402850698174,1.505,3.979,12.607,5.522,-3.058,4.148,102.81454365773115,-4.0,1.086,6.608,-1.353,90.0,956.0,-41.151291193670446,171.0,866.0,730.0,-37.0,-10.0,281.0,-18.89509303596265,234.0,441.5,-1.721,-30.0,-1.751,693.0,-16.8,-81.2,-17.1,-10.8,-10.8,4.3,-4.9,-5.5,-8.7,-8.7,4.5,6.1,0.2,5.0,0.8,94.1,-8.6,-48.9,-50.4,-104.4,-104.4,-92.9,5.8,13.8,-30.5,-51.7,112.6,-12.1,111.9,693.0,1.086,1.07,24.82,-1.22,-1.36,-2.16,1.11,1.73,1.71,739.0,-0.55,0.68,0.05,87.37152798982189
OPEN_2023,OPEN,2023,6.946,6.459,487.0,692.0,859.0,-372.0,-211.0,309.0,-274.0,-1.0,-275.0,657.0,657.0,999.0,85.41759643432253,1.775,602.0,3.445,91.0,4.0,5.0,22.0,3.567,2.0,56.0,156.9394,88.6402850698174,70.0,2.51,1.0,2.6,-3.333,4.301,102.81454365773115,-1.0,967.0,3.567,-275.0,72.0,2.557,-41.151291193670446,126.0,-136.0,2.344,-37.0,-19.5,81.0,-18.89509303596265,44.0,441.5,-2.639,155.6,-2.639,2.307,-5.4,-26.8,-5.5,-7.5,-7.5,7.0,-4.3,-5.4,-3.9,-4.0,33.2,3.7,0.3,2.6,0.7,-55.4,-27.0,60.7,56.4,79.7,79.7,80.6,4.8,-8.1,-46.0,-11.0,221.1,-14.859999999999996,232.9,2.307,967.0,958.0,10.57,-0.46,-0.57,-0.42,3.51,1.47,1.46,3.036,-11.04,3.14,0.44,87.37152798982189
OPEN_2024,OPEN,2024,5.153,4.72,433.0,595.0,736.0,-303.0,-133.0,45.0,-391.0,-1.0,-392.0,699.0,699.0,671.0,85.41759643432253,2.159,159.0,2.997,66.0,3.0,10.0,60.0,3.126,9.0,78.0,432.0,88.6402850698174,529.0,1.87,1.0,2.413,-3.725,4.438,102.81454365773115,-1.75,713.0,3.126,-392.0,53.0,-429.0,-41.151291193670446,114.0,59.0,-595.0,-25.0,-2.0,55.0,-18.89509303596265,28.0,441.5,-215.0,5.0,-210.0,-620.0,-11.7,-46.7,-12.0,-9.3,-9.3,8.4,-4.9,-5.9,-7.6,-7.6,-12.0,4.4,0.2,3.2,0.7,-25.8,-11.1,16.7,18.5,-42.7,-42.5,-33.3,6.4,-27.5,-12.4,-26.3,-125.4,32.4,-126.9,-620.0,713.0,710.0,7.37,-0.36,-0.43,-0.56,-0.89,1.02,1.02,1.152,-2.94,1.62,0.22,87.37152798982189
ORCL_2016,ORCL,2016,37.047,7.479,29.568,9.039,16.464,13.104,-929.0,-733.0,11.442,-2.541,8.901,4.221,4.305,20.152,5.385,212.0,2.591,64.313,4.0,34.59,4.943,4.334,112.18,504.0,99.57821719128329,3.75,7.655,17.208,40.105,7.077,64.39,23.888,65.71877432506888,24.217,-816.0,47.79,112.18,8.901,2.509,1.07,-105.0,1.037,273.0,13.685,-1.189,-650.0,-3.315,-85.0,-5.154,-9.104,1.75,-7.023428929634855,-9.98,12.496,8.0,18.6,9.7,13.3,22.5,79.8,42.1,35.4,30.9,24.0,33.7,2.3,0.4,0.9,0.4,-3.1,-3.7,-9.0,-8.3,-10.8,-10.4,-6.3,-4.4,8.5,1.2,-2.7,-6.1,14.5,-5.3,12.496,47.79,8.257,8.61,3.63,3.04,2.07,2.9,11.1,1.92,166.066,18.66,3.47,4.48,5.299
ORCL_2017,ORCL,2017,37.792,7.452,30.34,9.257,16.861,13.479,-994.0,-805.0,11.68,-2.228,9.452,4.115,4.217,21.784,5.3,212.0,3.137,74.515,5.315,43.045,7.679,4.437,134.991,599.0,99.57821719128329,9.797,8.233,24.178,48.112,8.455,80.745,27.598,65.71877432506888,27.065,-803.0,54.246,134.991,9.452,2.451,1.058,-440.0,1.35,255.0,14.126,-2.021,-11.221,-8.252,-258.0,-21.494,-1.663,13.638,-7.023428929634855,9.086,12.105,7.6,18.7,9.2,12.3,20.9,80.3,42.2,35.7,30.9,25.0,32.0,2.5,0.4,1.1,0.4,2.0,2.6,2.0,2.9,2.1,6.2,8.2,-2.0,32.9,20.3,13.5,3.2,-70.0,-3.1,12.105,54.246,3.522,8.96,3.78,3.2,2.24,2.87,12.86,0.84,187.778,19.87,3.46,4.97,5.549
ORCL_2018,ORCL,2018,39.383,8.06,31.323,9.715,17.419,13.904,-822.0,-658.0,12.424,-8.837,3.587,4.121,4.238,21.62,5.136,212.0,3.762,76.159,5.897,43.755,6.67,5.37,137.851,529.0,99.57821719128329,4.491,8.341,19.124,56.128,15.726,90.978,19.111,65.71877432506888,28.95,-1.689,46.873,137.851,3.587,2.785,8.135,-847.0,1.607,119.0,15.386,-1.736,-1.724,-2.165,-34.0,-5.625,-9.451,2.643,-7.023428929634855,-9.982,13.65,2.6,7.2,3.3,11.4,19.5,79.5,42.4,35.3,31.5,9.1,34.7,2.9,0.3,1.3,0.4,4.2,3.2,4.8,3.2,6.4,-62.1,-62.1,0.5,11.0,2.1,-13.6,8.9,14.1,12.8,13.65,46.873,-3.552,9.29,3.94,3.28,0.85,3.22,11.06,-0.84,186.74,52.06,3.98,4.74,5.763
ORCL_2019,ORCL,2019,39.506,7.995,31.511,9.774,17.489,14.022,-990.0,-764.0,12.268,-1.185,11.083,3.634,3.732,20.514,5.134,212.0,3.425,46.386,6.252,43.779,5.279,7.013,108.709,580.0,99.57821719128329,4.494,8.374,18.63,51.673,16.043,86.346,-3.496,65.71877432506888,26.909,-1.628,22.363,108.709,11.083,2.919,-260.0,-1.191,1.653,347.0,14.551,-1.66,-363.0,28.58,-136.0,26.557,-34.488,-4.5,-7.023428929634855,-42.056,12.891,9.0,32.5,11.8,12.9,23.7,79.8,42.9,35.5,31.1,28.1,32.6,4.9,0.2,2.6,0.5,0.3,0.6,1.5,0.8,-1.3,209.0,249.4,-11.9,6.0,-21.1,-52.3,-5.4,4.4,-5.6,12.891,22.363,-26.695,10.59,4.54,3.76,2.97,3.45,5.99,-7.15,169.965,15.34,7.6,4.3,5.182
ORCL_2020,ORCL,2020,39.068,7.938,31.13,9.275,16.928,14.202,-1.468,-671.0,12.063,-1.928,10.135,3.211,3.294,37.239,5.551,212.0,3.532,52.14,6.244,43.769,3.738,9.547,115.438,637.0,99.57821719128329,2.371,8.002,17.2,69.226,16.254,102.721,-12.696,65.71877432506888,26.486,-1.716,12.717,115.438,10.135,2.968,-942.0,-851.0,1.59,239.0,13.139,-1.564,-124.0,11.531,-133.0,9.843,-18.317,15.388,-7.023428929634855,-6.132,11.575,9.0,59.9,12.4,14.6,28.8,79.7,43.9,36.4,30.9,25.9,29.6,9.1,0.1,5.9,0.6,-1.1,-1.2,1.4,1.3,-1.7,-8.6,3.7,-11.7,-0.1,6.2,-43.1,-9.7,5.8,-10.2,11.575,12.717,-34.79,11.86,5.21,4.31,3.08,3.51,3.86,-10.56,164.913,16.27,12.97,4.22,6.19
ORCL_2021,ORCL,2021,40.479,7.855,32.624,8.936,16.842,15.782,-2.395,-388.0,12.999,747.0,13.746,2.945,3.022,30.098,5.409,212.0,3.604,55.567,7.049,43.935,2.43,22.126,131.107,745.0,99.57821719128329,8.25,8.775,24.164,75.995,17.132,125.155,-20.12,65.71877432506888,26.533,-1.175,5.952,131.107,13.746,2.916,-148.0,-2.425,1.837,-39.0,15.887,-2.135,-41.0,-10.922,196.0,-13.098,-19.814,12.303,-7.023428929634855,-10.378,13.752,11.2,158.8,15.6,14.6,25.9,80.6,46.2,39.0,32.1,34.0,34.0,22.0,0.0,16.1,0.6,3.6,4.8,8.9,11.1,7.8,35.6,47.7,-8.3,12.9,13.6,-53.2,20.9,-36.5,18.8,13.752,5.952,-40.413,13.39,6.19,5.22,4.55,4.55,1.97,-13.37,221.574,16.12,37.23,5.47,6.394
ORCL_2022,ORCL,2022,42.44,8.877,33.563,9.364,17.733,15.83,-2.661,-5.52,7.649,-932.0,6.717,2.7,2.786,21.383,5.953,212.0,3.778,31.633,9.716,43.811,1.44,22.697,109.297,1.317,99.57821719128329,3.749,8.357,19.511,72.133,17.39,115.065,-31.336,65.71877432506888,26.808,-1.692,-5.768,109.297,6.717,3.122,-1.987,-1.146,2.613,220.0,9.539,-4.511,-148.0,15.879,-560.0,11.22,-16.859,-8.25,-7.023428929634855,-29.126,5.028,5.6,29.255555555555564,8.3,15.2,27.0,79.1,44.7,37.3,18.0,15.8,11.8,-18.9,-0.1,-12.2,0.7,4.8,2.9,1.4,0.3,-41.2,-51.1,-47.0,-7.8,37.8,-16.6,-196.9,-40.0,-111.3,-63.4,5.028,-5.768,-51.019,15.23,6.8,5.68,2.41,1.8,-2.07,-18.31,191.667,28.53,-33.23,4.52,6.088
ORCL_2023,ORCL,2023,49.954,13.564,36.39,10.412,22.617,13.773,-3.22,-1.427,9.126,-623.0,8.503,2.696,2.766,9.765,6.915,212.0,3.902,21.004,17.069,62.261,9.837,24.213,134.384,1.204,99.57821719128329,4.061,8.97,23.09,86.42,17.546,132.828,-27.62,65.71877432506888,30.215,-1.522,1.556,134.384,8.503,6.108,513.0,-2.167,3.547,661.0,17.165,-8.695,-27.721,-68.0,-55.0,-36.484,-1.311,12.944,-7.023428929634855,7.91,8.47,7.0,-330.4,10.4,13.2,30.1,72.8,39.8,27.6,18.3,17.0,17.0,86.4,0.0,84.3,0.7,17.7,8.4,4.9,-13.0,19.3,26.6,27.4,-0.7,75.7,23.0,127.0,79.9,-92.8,68.5,8.47,1.556,-70.542,18.06,7.19,4.98,3.07,3.06,0.56,-25.5,287.415,33.8,184.71,5.75,8.855
ORCL_2024,ORCL,2024,52.961,15.143,37.818,9.822,21.747,16.071,-3.063,-1.267,11.741,-1.274,10.467,2.744,2.823,10.454,7.874,212.0,4.019,22.554,21.536,62.23,6.89,27.766,140.976,2.357,99.57821719128329,10.605,9.313,31.544,76.264,20.237,131.737,-22.628,65.71877432506888,32.764,-1.432,9.239,140.976,10.467,6.139,-488.0,-2.139,3.974,720.0,18.673,-6.866,-63.0,-431.0,4.0,-7.36,-2.5,-3.667,-7.023428929634855,-10.554,11.807,7.6,214.1,11.1,13.7,34.1,71.4,41.9,30.3,22.2,19.8,22.3,15.3,0.1,10.0,0.6,6.0,3.9,11.7,16.7,28.7,23.1,20.8,2.1,26.2,4.9,493.8,8.8,21.0,39.4,11.807,9.239,-59.881,18.76,7.87,5.69,3.71,4.18,3.27,-21.21,322.858,30.85,34.95,6.1,9.269
ORCL_2025,ORCL,2025,57.399,16.927,40.472,10.253,22.42,18.052,-3.578,-314.0,14.16,-1.717,12.443,2.789,2.866,10.786,8.558,212.0,4.818,24.579,43.522,62.207,4.587,33.466,168.361,5.113,99.57821719128329,7.271,9.387,32.643,85.297,17.916,147.392,-5.2554444444444455,65.71877432506888,27.77188888888889,-181.0948888888889,20.969,168.361,12.443,6.174,-1.5,-1.637,4.674,667.0,20.821,-21.215,-158.85177777777778,-496.0,1.092,-21.711,-847.0,5.596,-7.023428929634855,1.098,-394.0,8.0,83.9,11.2,13.7,28.4,70.5,42.2,31.5,24.7,21.7,-0.7,8.0,0.1,5.0,0.6,8.4,7.0,9.1,12.3,20.6,18.9,17.0,1.5,102.1,19.4,127.0,11.5,-209.0,-103.3,-394.0,20.969,-45.825,20.03,8.45,6.3,4.34,-0.14,7.32,-15.99,464.185,37.3,22.14,8.09,10.872
PEP_2015,PEP,2015,63.056,28.731,34.325,24.613,24.613,9.712,-911.0,-1.359,7.442,-1.941,5.452,1.469,1.485,9.096,6.437,2.72,1.865,23.031,16.317,14.177,13.081,750.0,69.667,5.546,2.319,4.071,4.959,17.578,29.213,5.887,57.637,50.472,3.89,24.0,-13.319,12.03,69.667,5.501,2.416,992.0,78.0,295.0,1.582,10.864,-2.672,-578.0,-314.0,-5.0,-3.569,-5.0,4.632,301.0,-4.112,8.192,7.8,37.1,11.9,17.1,33.9,54.4,19.2,15.4,11.8,8.6,13.0,5.8,0.2,2.8,0.5,-5.4,-3.2,-0.6,1.4,-15.0,-16.3,-14.1,-2.8,-5.4,-1.2,-31.4,3.4,2.6,5.5,8.192,11.989,-15.269,42.46,8.17,6.54,3.67,5.52,8.07,-10.28,144.684,26.54,12.07,2.29,5.642
PEP_2016,PEP,2016,62.799,28.222,34.577,24.773,24.773,9.804,-1.232,-19.0,8.553,-2.174,6.329,1.439,1.452,9.158,6.694,2.723,908.0,26.45,16.591,14.43,13.433,636.0,73.49,6.158,2.444,6.892,4.434,21.135,30.053,6.669,62.291,52.518,3.899,24.0,-13.919,11.199,73.49,6.379,2.368,896.0,452.0,284.0,284.0,10.663,-2.941,-127.0,-4.089,7.0,-7.15,-3.0,3.746,277.0,-3.211,7.722,8.8,55.0,13.5,17.0,32.5,55.1,19.4,15.6,13.6,10.1,12.3,6.6,0.2,3.3,0.5,-0.4,0.7,0.4,0.9,14.9,16.1,18.8,-2.2,1.7,5.5,-6.9,-1.9,-10.1,-5.7,7.722,11.158,-16.705,43.25,8.38,6.75,4.36,5.32,7.68,-11.5,149.412,23.61,13.39,2.38,5.641
PEP_2017,PEP,2017,63.525,28.796,34.729,24.453,24.453,10.276,-907.0,233.0,9.602,-4.694,4.857,1.425,1.438,10.61,7.024,2.947,1.546,31.027,17.24,14.744,13.838,913.0,79.804,6.727,2.39,5.485,3.242,20.502,33.796,11.283,68.823,52.839,3.799,24.0,-13.057,10.981,79.804,4.908,2.369,-487.0,3.07,292.0,-122.0,10.03,-2.789,206.0,-1.849,29.0,-4.403,-2.0,2.05,241.0,-4.186,7.241,6.3,44.2,9.9,16.6,30.4,54.7,19.9,16.2,15.1,7.6,11.4,7.3,0.1,3.6,0.5,1.2,0.4,3.9,4.8,12.3,-23.3,-22.5,-1.0,3.9,8.6,-1.9,-5.9,5.2,-6.2,7.241,10.94,-17.642,44.18,8.79,7.15,3.38,5.04,7.61,-12.27,170.286,35.06,15.57,2.68,5.9
